node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.3591431463373,-48.8143401770499,-21.0089380224755,-48.7453239751606,-21.1647414322195,0.3591431463373,0,2015.38469511487,2015.74383826121,NA,other,other
467,645,0.05988490557727,-48.8143401770499,-21.0089380224755,-48.856402737393,-20.9203759156373,0.05988490557727,0,2015.38469511487,2015.44458002045,NA,other,other
645,154,0.1800775137941,-48.856402737393,-20.9203759156373,-50.7243659830889,-15.8809171470521,0.23996241937137,0.05988490557727,2015.44458002045,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
645,646,0.5666501158884,-48.856402737393,-20.9203759156373,-48.7333881838199,-21.000667148451,0.62653502146567,0.05988490557727,2015.44458002045,2016.01123013634,NA,other,other
468,469,0.3654373466427,-48.7453239751606,-21.1647414322195,-49.0020559689247,-21.0196664742231,0.72458049298,0.3591431463373,2015.74383826121,2016.10927560785,NA,other,other
646,652,0.3242456587062,-48.7333881838199,-21.000667148451,-48.8505122098997,-21.0527551713248,0.95078068017187,0.62653502146567,2016.01123013634,2016.33547579505,NA,other,other
468,493,0.664155627662,-48.7453239751606,-21.1647414322195,-43.3417051591716,-18.7844571728255,1.0232987739993,0.3591431463373,2015.74383826121,2016.40799388887,NA,other,other
493,516,0.01328597531233,-43.3417051591716,-18.7844571728255,-40.7916823208907,-20.0544048696218,1.03658474931163,1.0232987739993,2016.40799388887,2016.42127986419,NA,other,other
516,553,0.009036741061163,-40.7916823208907,-20.0544048696218,-40.7489363343017,-20.0912223913465,1.04562149037279,1.03658474931163,2016.42127986419,2016.43031660525,NA,other,other
652,653,0.1033571459935,-48.8505122098997,-21.0527551713248,-48.7015297441914,-21.1547291673609,1.05413782616537,0.95078068017187,2016.33547579505,2016.43883294104,NA,other,other
516,517,0.02098540479612,-40.7916823208907,-20.0544048696218,-40.7503067517162,-20.0969639853577,1.05757015410775,1.03658474931163,2016.42127986419,2016.44226526898,NA,other,other
653,654,0.0832514705703,-48.7015297441914,-21.1547291673609,-48.6207888057886,-21.1690609931417,1.13738929673567,1.05413782616537,2016.43883294104,2016.52208441161,NA,other,other
517,518,0.08678013775226,-40.7503067517162,-20.0969639853577,-40.8504368875602,-20.1797325071984,1.14435029186001,1.05757015410775,2016.44226526898,2016.52904540673,NA,other,MG
518,519,0.003612828991975,-40.8504368875602,-20.1797325071984,-40.8492986865489,-20.1718772458359,1.14796312085198,1.14435029186001,2016.52904540673,2016.53265823573,NA,MG,MG
469,470,0.4254744641923,-49.0020559689247,-21.0196664742231,-44.4591753530742,-19.9393424322368,1.1500549571723,0.72458049298,2016.10927560785,2016.53475007205,NA,other,other
