node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.1775284012886,-46.2304464184494,-20.5533050088421,-46.1702951299317,-20.6684614121568,0.1775284012886,0,2014.95152235922,2015.12905076051,NA,other,other
468,621,0.407804271436,-46.1702951299317,-20.6684614121568,-46.4822332420578,-20.2508327785179,0.5853326727246,0.1775284012886,2015.12905076051,2015.53685503195,NA,other,other
621,154,0.08780250229774,-46.4822332420578,-20.2508327785179,-50.7243659830889,-15.8809171470521,0.67313517502234,0.5853326727246,2015.53685503195,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
467,908,0.783806150844,-46.2304464184494,-20.5533050088421,-45.6240976047103,-20.7883881154739,0.783806150844,0,2014.95152235922,2015.73532851007,NA,other,other
468,469,0.9737355843181,-46.1702951299317,-20.6684614121568,-40.6767651564261,-20.1253586541947,1.1512639856067,0.1775284012886,2015.12905076051,2016.10278634483,NA,other,other
469,585,0.05847662084814,-40.6767651564261,-20.1253586541947,-40.8383412519332,-20.3707053928429,1.20974060645484,1.1512639856067,2016.10278634483,2016.16126296568,NA,other,other
469,470,0.1487004281477,-40.6767651564261,-20.1253586541947,-40.623077237616,-19.9707582283445,1.2999644137544,1.1512639856067,2016.10278634483,2016.25148677298,NA,other,other
621,622,0.7450399427449,-46.4822332420578,-20.2508327785179,-46.4099406471079,-20.1067197720943,1.3303726154695,0.5853326727246,2015.53685503195,2016.28189497469,NA,other,other
470,471,0.06208148247618,-40.623077237616,-19.9707582283445,-40.6207310462513,-20.0570075804099,1.36204589623058,1.2999644137544,2016.25148677298,2016.31356825546,NA,other,other
622,623,0.06010836202776,-46.4099406471079,-20.1067197720943,-47.3855397299759,-20.9146412097756,1.39048097749726,1.3303726154695,2016.28189497469,2016.34200333672,NA,other,other
623,624,0.007073303581986,-47.3855397299759,-20.9146412097756,-47.3922588767637,-20.9180634311843,1.39755428107925,1.39048097749726,2016.34200333672,2016.3490766403,NA,other,other
471,514,0.07781323578305,-40.6207310462513,-20.0570075804099,-40.6204630065317,-20.1388858895191,1.43985913201363,1.36204589623058,2016.31356825546,2016.39138149124,NA,other,other
624,625,0.08567781224993,-47.3922588767637,-20.9180634311843,-48.3012986082476,-21.1188249885356,1.48323209332918,1.39755428107925,2016.3490766403,2016.43475445255,NA,other,other
625,626,0.0200424409856,-48.3012986082476,-21.1188249885356,-48.3908302772751,-21.1036158715641,1.50327453431478,1.48323209332918,2016.43475445255,2016.45479689354,NA,other,other
470,540,0.2051971851035,-40.623077237616,-19.9707582283445,-40.6973845216147,-19.9128347423501,1.5051615988579,1.2999644137544,2016.25148677298,2016.45668395808,NA,other,other
908,909,0.7241152159424,-45.6240976047103,-20.7883881154739,-45.8126758170275,-20.8150001835542,1.5079213667864,0.783806150844,2015.73532851007,2016.45944372601,NA,other,other
624,832,0.119787542891,-47.3922588767637,-20.9180634311843,-48.9512084980493,-21.0527258763265,1.51734182397025,1.39755428107925,2016.3490766403,2016.46886418319,NA,other,other
585,612,0.318285772636,-40.8383412519332,-20.3707053928429,-40.84866692555,-20.3337542237401,1.52802637909084,1.20974060645484,2016.16126296568,2016.47954873832,NA,other,MG
908,927,0.7475961944501,-45.6240976047103,-20.7883881154739,-48.9260791912618,-21.0142698520354,1.5314023452941,0.783806150844,2015.73532851007,2016.48292470452,NA,other,other
