node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.2562286060646,-45.0597106550043,-20.763868433302,-45.0561226714743,-20.8369858412948,0.2562286060646,0,2015.27145276604,2015.52768137211,NA,other,other
467,755,0.347190420069,-45.0597106550043,-20.763868433302,-45.0235806411318,-20.5650216703356,0.347190420069,0,2015.27145276604,2015.61864318611,NA,other,other
468,154,0.09697616213915,-45.0561226714743,-20.8369858412948,-50.7243659830889,-15.8809171470521,0.35320476820375,0.2562286060646,2015.52768137211,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
755,756,0.2610136326139,-45.0235806411318,-20.5650216703356,-44.8094733516479,-20.5220852639538,0.6082040526829,0.347190420069,2015.61864318611,2015.87965681873,NA,other,other
468,469,0.7086241357514,-45.0561226714743,-20.8369858412948,-46.6272473860069,-20.0496292671648,0.964852741816,0.2562286060646,2015.52768137211,2016.23630550786,NA,other,other
469,470,0.02357381487337,-46.6272473860069,-20.0496292671648,-46.4125895004012,-20.1277386401507,0.98842655668937,0.964852741816,2016.23630550786,2016.25987932273,NA,other,SP
756,757,0.4385478499758,-44.8094733516479,-20.5220852639538,-49.0401390172388,-20.7918114915088,1.0467519026587,0.6082040526829,2015.87965681873,2016.3182046687,NA,other,other
469,475,0.1580122769797,-46.6272473860069,-20.0496292671648,-48.3382897587991,-20.8923269159678,1.1228650187957,0.964852741816,2016.23630550786,2016.39431778484,NA,other,other
755,780,0.7939433228578,-45.0235806411318,-20.5650216703356,-40.9067919210725,-20.4206757169503,1.1411337429268,0.347190420069,2015.61864318611,2016.41258650897,NA,other,other
780,873,0.09588932352151,-40.9067919210725,-20.4206757169503,-41.4316771945774,-20.7756440319574,1.23702306644831,1.1411337429268,2016.41258650897,2016.50847583249,NA,other,other
756,762,0.6686996248522,-44.8094733516479,-20.5220852639538,-44.8336325091707,-20.4952839463461,1.2769036775351,0.6082040526829,2015.87965681873,2016.54835644358,NA,other,other
475,476,0.1562218358995,-48.3382897587991,-20.8923269159678,-48.3060089898273,-21.1064106426668,1.2790868546952,1.1228650187957,2016.39431778484,2016.55053962074,NA,other,other
475,548,0.1702646753919,-48.3382897587991,-20.8923269159678,-48.2949063146001,-20.9697823505658,1.2931296941876,1.1228650187957,2016.39431778484,2016.56458246023,NA,other,other
780,781,0.1578079491447,-40.9067919210725,-20.4206757169503,-40.8352676551399,-20.259364590178,1.2989416920715,1.1411337429268,2016.41258650897,2016.57039445811,NA,other,other
781,824,0.02410562283895,-40.8352676551399,-20.259364590178,-40.8388909583278,-20.2884883097921,1.32304731491045,1.2989416920715,2016.57039445811,2016.59450008095,NA,other,other
548,743,0.04284034397999,-48.2949063146001,-20.9697823505658,-48.4181508641261,-21.044698638532,1.33597003816759,1.2931296941876,2016.56458246023,2016.60742280421,NA,other,other
548,549,0.04680066896204,-48.2949063146001,-20.9697823505658,-48.1613647485739,-21.1460638811002,1.33993036314964,1.2931296941876,2016.56458246023,2016.61138312919,NA,other,other
476,477,0.08631321062605,-48.3060089898273,-21.1064106426668,-48.1598618798102,-20.9863384717682,1.36540006532125,1.2790868546952,2016.55053962074,2016.63685283136,NA,other,other
873,874,0.1346802351615,-41.4316771945774,-20.7756440319574,-43.1980121601788,-19.2196070710128,1.37170330160981,1.23702306644831,2016.50847583249,2016.64315606765,NA,other,other
762,764,0.1150169206603,-44.8336325091707,-20.4952839463461,-44.9707749119088,-20.5132640173979,1.3919205981954,1.2769036775351,2016.54835644358,2016.66337336424,NA,other,other
757,758,0.3475566100627,-49.0401390172388,-20.7918114915088,-48.9621369086163,-20.866709783219,1.3943085127214,1.0467519026587,2016.3182046687,2016.66576127876,NA,other,other
476,480,0.118698113368,-48.3060089898273,-21.1064106426668,-48.9229378950499,-20.9881467086892,1.3977849680632,1.2790868546952,2016.55053962074,2016.66923773411,NA,other,other
873,896,0.1619281669912,-41.4316771945774,-20.7756440319574,-41.3592782142877,-20.6453129101871,1.39895123343951,1.23702306644831,2016.50847583249,2016.67040399948,NA,other,other
549,550,0.06767191445989,-48.1613647485739,-21.1460638811002,-48.231659136452,-21.1287336633556,1.40760227760953,1.33993036314964,2016.61138312919,2016.67905504365,NA,other,other
549,555,0.07035470107222,-48.1613647485739,-21.1460638811002,-48.2180032524165,-21.0953489972003,1.41028506422186,1.33993036314964,2016.61138312919,2016.68173783026,NA,other,other
896,897,0.01289148892287,-41.3592782142877,-20.6453129101871,-42.1072997262851,-20.6956694777381,1.41184272236238,1.39895123343951,2016.67040399948,2016.68329548841,NA,other,other
470,471,0.4253540104098,-46.4125895004012,-20.1277386401507,-46.385659355767,-20.2831272147855,1.41378056709917,0.98842655668937,2016.25987932273,2016.68523333314,NA,SP,SP
480,481,0.01878009354501,-48.9229378950499,-20.9881467086892,-48.9017569341597,-20.979598024257,1.41656506160821,1.3977849680632,2016.66923773411,2016.68801782765,NA,other,other
758,759,0.02524581907593,-48.9621369086163,-20.866709783219,-48.9918529961955,-20.8374593610516,1.41955433179733,1.3943085127214,2016.66576127876,2016.69100709784,NA,other,other
743,745,0.08820981572717,-48.4181508641261,-21.044698638532,-48.190835641713,-21.0780606945925,1.42417985389476,1.33597003816759,2016.60742280421,2016.69563261994,NA,other,other
896,925,0.02656110009468,-41.3592782142877,-20.6453129101871,-40.5801085773871,-20.7918838929562,1.42551233353419,1.39895123343951,2016.67040399948,2016.69696509958,NA,other,MG
874,880,0.05654424861553,-43.1980121601788,-19.2196070710128,-43.517594938709,-19.2536788211449,1.42824755022534,1.37170330160981,2016.64315606765,2016.69970031627,NA,other,other
874,875,0.06890655359873,-43.1980121601788,-19.2196070710128,-43.1287064041302,-19.2693545858558,1.44060985520854,1.37170330160981,2016.64315606765,2016.71206262125,NA,other,other
897,898,0.0427086939977,-42.1072997262851,-20.6956694777381,-42.1976040816782,-20.5455271843347,1.45455141636008,1.41184272236238,2016.68329548841,2016.7260041824,NA,other,other
471,472,0.05906289173077,-46.385659355767,-20.2831272147855,-46.4083266029724,-20.2164201971091,1.47284345882994,1.41378056709917,2016.68523333314,2016.74429622487,NA,SP,SP
898,899,0.02045673251704,-42.1976040816782,-20.5455271843347,-42.2069242411579,-20.5659130912928,1.47500814887712,1.45455141636008,2016.7260041824,2016.74646091492,NA,other,other
745,746,0.06649596799241,-48.190835641713,-21.0780606945925,-48.2815459354062,-21.1051912693127,1.49067582188717,1.42417985389476,2016.69563261994,2016.76212858793,NA,other,other
746,747,0.008580679209349,-48.2815459354062,-21.1051912693127,-48.9361472782133,-21.1446614702966,1.49925650109652,1.49067582188717,2016.76212858793,2016.77070926714,NA,other,other
757,466,0.4550193750144,-49.0401390172388,-20.7918114915088,-49.4377811887808,-21.0054780975887,1.5017712776731,1.0467519026587,2016.3182046687,2016.77322404372,MT497520|Brazil|SP|Potirendaba|NP|Sapajus|PNH106_CP224|2016-10-10,other,other
824,828,0.1843170566568,-40.8388909583278,-20.2884883097921,-40.8106859288593,-20.1794323603434,1.50736437156725,1.32304731491045,2016.59450008095,2016.77881713761,NA,other,other
759,760,0.09008119745154,-48.9918529961955,-20.8374593610516,-48.8434341208546,-21.0415051588258,1.50963552924887,1.41955433179733,2016.69100709784,2016.78108829529,NA,other,other
747,243,0.01071149788803,-48.9361472782133,-21.1446614702966,-48.8751233860343,-21.1557291704222,1.50996799898455,1.49925650109652,2016.77070926714,2016.78142076503,MT497521|Brazil|SP|Pindorama|NP|Alouatta|PNH12_CP159|2016-10-13,other,SP
743,744,0.1807036001329,-48.4181508641261,-21.044698638532,-48.4148035376922,-20.9397503019503,1.51667363830049,1.33597003816759,2016.60742280421,2016.78812640434,NA,other,other
477,478,0.1545925415978,-48.1598618798102,-20.9863384717682,-47.7506133781706,-21.2364895210715,1.51999260691905,1.36540006532125,2016.63685283136,2016.79144537296,NA,other,other
828,831,0.01943729116316,-40.8106859288593,-20.1794323603434,-40.8894466949405,-20.242515159772,1.52680166273041,1.50736437156725,2016.77881713761,2016.79825442877,NA,other,other
899,922,0.05924705877321,-42.2069242411579,-20.5659130912928,-42.1788185854291,-20.5861143817199,1.53425520765033,1.47500814887712,2016.74646091492,2016.80570797369,NA,other,MG
760,761,0.02649640225023,-48.8434341208546,-21.0415051588258,-48.8318797423476,-21.0478838968571,1.5361319314991,1.50963552924887,2016.78108829529,2016.80758469754,NA,other,other
478,479,0.02148146676524,-47.7506133781706,-21.2364895210715,-47.76819276093,-21.2307491645586,1.54147407368429,1.51999260691905,2016.79144537296,2016.81292683973,NA,other,other
925,929,0.1193318540955,-40.5801085773871,-20.7918838929562,-40.4818702456818,-20.6474668510021,1.54484418762969,1.42551233353419,2016.69696509958,2016.81629695367,NA,MG,MG
875,878,0.110853952002,-43.1287064041302,-19.2693545858558,-43.1034704536563,-19.4774522654371,1.55146380721054,1.44060985520854,2016.71206262125,2016.82291657325,NA,other,other
555,556,0.1438108242493,-48.2180032524165,-21.0953489972003,-46.5192619365927,-22.6395567622817,1.55409588847116,1.41028506422186,2016.68173783026,2016.82554865451,NA,other,other
824,825,0.2313804382691,-40.8388909583278,-20.2884883097921,-40.8150894537066,-20.1820717885103,1.55442775317955,1.32304731491045,2016.59450008095,2016.82588051922,NA,other,other
481,482,0.1495089549678,-48.9017569341597,-20.979598024257,-46.5343677607898,-22.9025720726087,1.56607401657601,1.41656506160821,2016.68801782765,2016.83752678262,NA,other,other
478,440,0.04735244124574,-47.7506133781706,-21.2364895210715,-47.7202726774561,-21.2102160253538,1.56734504816479,1.51999260691905,2016.79144537296,2016.83879781421,ON022301|Brazil|SP|RibeiraoPreto|MO|NA|IAL-2|2016-11-03,other,other
479,441,0.0258709744805,-47.76819276093,-21.2307491645586,-47.8038597608459,-21.2776928313603,1.56734504816479,1.54147407368429,2016.81292683973,2016.83879781421,ON022302|Brazil|SP|RibeiraoPreto|MO|NA|IAL-3|2016-11-03,other,other
479,439,0.0258709744805,-47.76819276093,-21.2307491645586,-47.8523850887449,-21.1646578265169,1.56734504816479,1.54147407368429,2016.81292683973,2016.83879781421,ON022300|Brazil|SP|RibeiraoPreto|MO|NA|IAL-1|2016-11-03,other,other
875,876,0.1278635887869,-43.1287064041302,-19.2693545858558,-42.9367241049749,-18.6005740824957,1.56847344399544,1.44060985520854,2016.71206262125,2016.83992621004,NA,other,MG
555,248,0.1597922243802,-48.2180032524165,-21.0953489972003,-49.7147563243682,-21.2951063329945,1.57007728860206,1.41028506422186,2016.68173783026,2016.84153005464,ON022703|Brazil|SP|Adolfo|NP|Alouatta|PNH69_CP226|2016-11-04,other,other
550,552,0.1642140428445,-48.231659136452,-21.1287336633556,-48.3148951855078,-21.1106521993046,1.57181632045403,1.40760227760953,2016.67905504365,2016.8432690865,NA,other,other
481,228,0.1617089483051,-48.9017569341597,-20.979598024257,-48.8986610110722,-21.1146073388812,1.57827400991331,1.41656506160821,2016.68801782765,2016.84972677596,ON022702|Brazil|SP|Pindorama|NP|Sapajus|PNH65_CP225|2016-11-07,other,other
899,900,0.104782918378,-42.2069242411579,-20.5659130912928,-42.2022904044264,-20.5700659092315,1.57979106725512,1.47500814887712,2016.74646091492,2016.8512438333,NA,other,other
922,923,0.05477731445068,-42.1788185854291,-20.5861143817199,-42.1847070131401,-20.5573103904713,1.58903252210101,1.53425520765033,2016.80570797369,2016.86048528814,NA,MG,MG
556,557,0.03498952678983,-46.5192619365927,-22.6395567622817,-46.5304076644209,-22.6656876975046,1.58908541526099,1.55409588847116,2016.82554865451,2016.8605381813,NA,other,other
