node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.1519335274118,-44.8130619397099,-20.4609229666185,-44.8299534780187,-20.4634473011687,0.1519335274118,0,2015.01216099357,2015.16409452099,NA,other,other
467,645,0.5085785273578,-44.8130619397099,-20.4609229666185,-44.859910320559,-20.5365436960458,0.5085785273578,0,2015.01216099357,2015.52073952093,NA,other,other
645,154,0.1039180133146,-44.859910320559,-20.5365436960458,-50.7243659830889,-15.8809171470521,0.6124965406724,0.5085785273578,2015.52073952093,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
468,469,0.6360861246339,-44.8299534780187,-20.4634473011687,-45.1217248342383,-20.4682151396015,0.7880196520457,0.1519335274118,2015.16409452099,2015.80018064562,NA,other,other
645,646,0.3915420861694,-44.859910320559,-20.5365436960458,-45.3161561410194,-20.7942492252757,0.9001206135272,0.5085785273578,2015.52073952093,2015.9122816071,NA,other,other
469,475,0.1704069618076,-45.1217248342383,-20.4682151396015,-45.050601166276,-20.5450444214328,0.9584266138533,0.7880196520457,2015.80018064562,2015.97058760743,NA,other,other
468,493,0.8842669553327,-44.8299534780187,-20.4634473011687,-44.6733600821413,-20.60896575294,1.0362004827445,0.1519335274118,2015.16409452099,2016.04836147632,NA,other,other
469,470,0.4297133830213,-45.1217248342383,-20.4682151396015,-49.2870254033596,-20.9212977564252,1.217733035067,0.7880196520457,2015.80018064562,2016.22989402864,NA,other,other
646,647,0.3236183398723,-45.3161561410194,-20.7942492252757,-45.6859961209123,-20.6178407547804,1.2237389533995,0.9001206135272,2015.9122816071,2016.23589994697,NA,other,SP
646,652,0.3712086611364,-45.3161561410194,-20.7942492252757,-48.2768162936084,-21.104039027379,1.2713292746636,0.9001206135272,2015.9122816071,2016.28349026824,NA,other,other
652,653,0.01753821096053,-48.2768162936084,-21.104039027379,-48.2816801292334,-21.0409673004653,1.28886748562413,1.2713292746636,2016.28349026824,2016.3010284792,NA,other,other
493,494,0.2565276394315,-44.6733600821413,-20.60896575294,-42.5136362548661,-20.0265195982655,1.292728122176,1.0362004827445,2016.04836147632,2016.30488911575,NA,other,other
494,495,0.0182943075977,-42.5136362548661,-20.0265195982655,-42.5602713679435,-19.9816733370067,1.3110224297737,1.292728122176,2016.30488911575,2016.32318342335,NA,other,other
