node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.1955327199444,-48.0491717106769,-21.4579588215747,-47.9251742330625,-21.2976729000425,0.1955327199444,0,2015.17966096573,2015.37519368568,NA,other,other
467,755,0.1097953762701,-48.0491717106769,-21.4579588215747,-47.8341479348662,-21.3869104951612,0.1097953762701,0,2015.17966096573,2015.289456342,NA,other,other
468,154,0.249463848568,-47.9251742330625,-21.2976729000425,-50.7243659830889,-15.8809171470521,0.4449965685124,0.1955327199444,2015.37519368568,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
468,469,0.7007677264967,-47.9251742330625,-21.2976729000425,-47.9722592607375,-21.1851605522188,0.8963004464411,0.1955327199444,2015.37519368568,2016.07596141218,NA,other,other
469,470,0.03581877870792,-47.9722592607375,-21.1851605522188,-47.9322533004033,-21.1801712307398,0.93211922514902,0.8963004464411,2016.07596141218,2016.11178019088,NA,other,other
470,471,0.1090910637738,-47.9322533004033,-21.1801712307398,-47.9298557877936,-21.1599290420907,1.04121028892282,0.93211922514902,2016.11178019088,2016.22087125466,NA,other,other
755,908,0.9628200828597,-47.8341479348662,-21.3869104951612,-48.1012056198225,-20.9644286199003,1.0726154591298,0.1097953762701,2015.289456342,2016.25227642486,NA,other,other
471,472,0.09714309869469,-47.9298557877936,-21.1599290420907,-48.0138192785942,-20.9558565498778,1.13835338761751,1.04121028892282,2016.22087125466,2016.31801435335,NA,other,other
755,756,1.05732176642,-47.8341479348662,-21.3869104951612,-43.2118097857249,-19.4225400896722,1.1671171426901,0.1097953762701,2015.289456342,2016.34677810842,NA,other,other
908,909,0.1125336260266,-48.1012056198225,-20.9644286199003,-44.823912049952,-20.3505389900476,1.1851490851564,1.0726154591298,2016.25227642486,2016.36481005089,NA,other,other
756,757,0.02658747111272,-43.2118097857249,-19.4225400896722,-40.6311269905295,-20.1611319708081,1.19370461380282,1.1671171426901,2016.34677810842,2016.37336557954,NA,other,other
757,758,0.0202442112821,-40.6311269905295,-20.1611319708081,-40.4870408732689,-20.1630609710575,1.21394882508492,1.19370461380282,2016.37336557954,2016.39360979082,NA,other,other
469,750,0.3581183337486,-47.9722592607375,-21.1851605522188,-46.2578946737184,-20.2306713274642,1.2544187801897,0.8963004464411,2016.07596141218,2016.43407974592,NA,other,SP
471,679,0.2488097289061,-47.9298557877936,-21.1599290420907,-48.974540620227,-21.242636702237,1.29002001782892,1.04121028892282,2016.22087125466,2016.46968098356,NA,other,other
758,801,0.08237485556958,-40.4870408732689,-20.1630609710575,-40.415990100359,-20.0948816312974,1.2963236806545,1.21394882508492,2016.39360979082,2016.47598464639,NA,other,other
801,802,0.02900036566697,-40.415990100359,-20.0948816312974,-40.468275319925,-20.1210979029524,1.32532404632147,1.2963236806545,2016.47598464639,2016.50498501206,NA,other,other
679,680,0.04625073705096,-48.974540620227,-21.242636702237,-49.1839016613753,-21.246747251916,1.33627075487988,1.29002001782892,2016.46968098356,2016.51593172061,NA,other,other
757,846,0.1451706539274,-40.6311269905295,-20.1611319708081,-40.6590082000111,-20.2110868690557,1.33887526773022,1.19370461380282,2016.37336557954,2016.51853623346,NA,other,other
472,672,0.2218991231406,-48.0138192785942,-20.9558565498778,-48.0615670268536,-20.9983179536853,1.36025251075811,1.13835338761751,2016.31801435335,2016.53991347649,NA,other,other
909,910,0.1781394792001,-44.823912049952,-20.3505389900476,-44.7701373307088,-20.2878899202719,1.3632885643565,1.1851490851564,2016.36481005089,2016.54294953009,NA,other,other
802,803,0.04453768446183,-40.468275319925,-20.1210979029524,-40.4212204623788,-20.0605785448646,1.3698617307833,1.32532404632147,2016.50498501206,2016.54952269652,NA,other,other
908,927,0.2988760765296,-48.1012056198225,-20.9644286199003,-48.9849729651577,-21.0071715915426,1.3714915356594,1.0726154591298,2016.25227642486,2016.55115250139,NA,other,other
679,681,0.1000804978954,-48.974540620227,-21.242636702237,-48.9376038167202,-21.2334879650034,1.39010051572432,1.29002001782892,2016.46968098356,2016.56976148146,NA,other,other
472,473,0.253208238519,-48.0138192785942,-20.9558565498778,-48.1346256050987,-21.0002255360411,1.39156162613651,1.13835338761751,2016.31801435335,2016.57122259187,NA,other,other
803,804,0.03448321590273,-40.4212204623788,-20.0605785448646,-40.4643204956027,-20.0550590131979,1.40434494668603,1.3698617307833,2016.54952269652,2016.58400591242,NA,other,other
672,673,0.04426030619079,-48.0615670268536,-20.9983179536853,-48.1696749794736,-21.0889650923089,1.4045128169489,1.36025251075811,2016.53991347649,2016.58417378268,NA,other,other
673,674,0.04247134722011,-48.1696749794736,-21.0889650923089,-48.7768140317764,-21.1189994432927,1.44698416416901,1.4045128169489,2016.58417378268,2016.6266451299,NA,other,other
804,836,0.04414053689255,-40.4643204956027,-20.0550590131979,-41.5912654303759,-19.5539899798898,1.44848548357858,1.40434494668603,2016.58400591242,2016.62814644931,NA,other,MG
804,805,0.04571558136685,-40.4643204956027,-20.0550590131979,-40.3817274076285,-20.4603071682588,1.45006052805288,1.40434494668603,2016.58400591242,2016.62972149379,NA,other,other
674,675,0.01088255101455,-48.7768140317764,-21.1189994432927,-48.78127594197,-21.1131627579983,1.45786671518356,1.44698416416901,2016.6266451299,2016.63752768092,NA,other,other
927,928,0.09823337273929,-48.9849729651577,-21.0071715915426,-48.9408477561829,-21.0313655571867,1.46972490839869,1.3714915356594,2016.55115250139,2016.64938587413,NA,other,other
846,847,0.1381493804748,-40.6590082000111,-20.2110868690557,-40.6105918987709,-20.2006754327523,1.47702464820502,1.33887526773022,2016.51853623346,2016.65668561394,NA,other,other
756,895,0.3142645891408,-43.2118097857249,-19.4225400896722,-43.1623671405832,-19.4775441560665,1.4813817318309,1.1671171426901,2016.34677810842,2016.66104269756,NA,other,other
928,929,0.01293262712438,-48.9408477561829,-21.0313655571867,-48.9462811044834,-21.0065957186648,1.48265753552307,1.46972490839869,2016.64938587413,2016.66231850126,NA,other,other
847,851,0.01059409938071,-40.6105918987709,-20.2006754327523,-40.6172037238329,-20.2360405144456,1.48761874758573,1.47702464820502,2016.65668561394,2016.66727971332,NA,other,other
473,477,0.1023213451085,-48.1346256050987,-21.0002255360411,-48.0432888806891,-21.1631243581926,1.49388297124501,1.39156162613651,2016.57122259187,2016.67354393698,NA,other,other
836,837,0.07262754107432,-41.5912654303759,-19.5539899798898,-41.587730208144,-19.5800788808555,1.5211130246529,1.44848548357858,2016.62814644931,2016.70077399039,NA,MG,MG
802,842,0.1980149811391,-40.468275319925,-20.1210979029524,-42.0089335792654,-15.1025192082933,1.52333902746057,1.32532404632147,2016.50498501206,2016.70299999319,NA,other,MG
681,682,0.139718182142,-48.9376038167202,-21.2334879650034,-46.5670320504513,-22.9361574452315,1.52981869786632,1.39010051572432,2016.56976148146,2016.7094796636,NA,other,other
750,751,0.2757769006321,-46.2578946737184,-20.2306713274642,-46.8819763768635,-20.4377042307104,1.5301956808218,1.2544187801897,2016.43407974592,2016.70985664656,NA,SP,SP
851,855,0.06467297303578,-40.6172037238329,-20.2360405144456,-40.643611082774,-20.24044611147,1.55229172062151,1.48761874758573,2016.66727971332,2016.73195268636,NA,other,other
801,845,0.2580745832633,-40.415990100359,-20.0948816312974,-41.7412244142726,-19.9014106052992,1.5543982639178,1.2963236806545,2016.47598464639,2016.73405922965,NA,other,MG
672,676,0.1956263024234,-48.0615670268536,-20.9983179536853,-48.2075638883502,-20.8505334376345,1.55587881318151,1.36025251075811,2016.53991347649,2016.73553977892,NA,other,other
473,474,0.1685624299962,-48.1346256050987,-21.0002255360411,-48.3959989644067,-21.1598415824061,1.56012405613271,1.39156162613651,2016.57122259187,2016.73978502187,NA,other,other
682,683,0.03580940479608,-46.5670320504513,-22.9361574452315,-46.5522584346908,-22.9107724247223,1.5656281026624,1.52981869786632,2016.7094796636,2016.7452890684,NA,other,other
929,930,0.08298006250611,-48.9462811044834,-21.0065957186648,-48.9340572701109,-21.0421956449187,1.56563759802918,1.48265753552307,2016.66231850126,2016.74529856376,NA,other,other
805,816,0.1387437514062,-40.3817274076285,-20.4603071682588,-43.2391004859561,-19.5673924800332,1.58880427945908,1.45006052805288,2016.62972149379,2016.76846524519,NA,other,other
927,466,0.2220715423222,-48.9849729651577,-21.0071715915426,-49.4377811887808,-21.0054780975887,1.5935630779816,1.3714915356594,2016.55115250139,2016.77322404372,MT497520|Brazil|SP|Potirendaba|NP|Sapajus|PNH106_CP224|2016-10-10,other,other
674,243,0.1547756351242,-48.7768140317764,-21.1189994432927,-48.8751233860343,-21.1557291704222,1.60175979929321,1.44698416416901,2016.6266451299,2016.78142076503,MT497521|Brazil|SP|Pindorama|NP|Alouatta|PNH12_CP159|2016-10-13,other,SP
470,748,0.6732165578739,-47.9322533004033,-21.1801712307398,-47.8939610583582,-21.1869607248681,1.60533578302292,0.93211922514902,2016.11178019088,2016.78499674876,NA,other,other
683,684,0.04598857892274,-46.5522584346908,-22.9107724247223,-46.0856711265335,-22.5058213812023,1.61161668158514,1.5656281026624,2016.7452890684,2016.79127764732,NA,other,other
474,475,0.05401480772563,-48.3959989644067,-21.1598415824061,-47.9989994237266,-21.1327138006436,1.61413886385834,1.56012405613271,2016.73978502187,2016.79379982959,NA,other,other
930,931,0.06238484126328,-48.9340572701109,-21.0421956449187,-48.9759230675693,-21.0361721961986,1.62802243929246,1.56563759802918,2016.74529856376,2016.80768340503,NA,other,other
851,852,0.1459030611976,-40.6172037238329,-20.2360405144456,-40.6418593401798,-20.1963696224271,1.63352180878333,1.48761874758573,2016.66727971332,2016.81318277452,NA,other,other
803,839,0.2717635338942,-40.4212204623788,-20.0605785448646,-40.3080225599933,-20.204339201374,1.6416252646775,1.3698617307833,2016.54952269652,2016.82128623041,NA,other,MG
895,898,0.1661612206191,-43.1623671405832,-19.4775441560665,-43.1566257703133,-19.4307017647876,1.64754295245,1.4813817318309,2016.66104269756,2016.82720391818,NA,other,other
837,838,0.1295890453421,-41.587730208144,-19.5800788808555,-42.4342157609722,-19.6785697563894,1.650702069995,1.5211130246529,2016.70077399039,2016.83036303573,NA,MG,MG
748,749,0.04770297260783,-47.8939610583582,-21.1869607248681,-47.7930349930265,-21.2761694092674,1.65303875563075,1.60533578302292,2016.78499674876,2016.83269972136,NA,other,other
748,439,0.05380106545062,-47.8939610583582,-21.1869607248681,-47.8523850887449,-21.1646578265169,1.65913684847354,1.60533578302292,2016.78499674876,2016.83879781421,ON022300|Brazil|SP|RibeiraoPreto|MO|NA|IAL-1|2016-11-03,other,other
749,440,0.00609809284279,-47.7930349930265,-21.2761694092674,-47.7202726774561,-21.2102160253538,1.65913684847354,1.65303875563075,2016.83269972136,2016.83879781421,ON022301|Brazil|SP|RibeiraoPreto|MO|NA|IAL-2|2016-11-03,other,other
749,441,0.00609809284279,-47.7930349930265,-21.2761694092674,-47.8038597608459,-21.2776928313603,1.65913684847354,1.65303875563075,2016.83269972136,2016.83879781421,ON022302|Brazil|SP|RibeiraoPreto|MO|NA|IAL-3|2016-11-03,other,other
676,677,0.104840664256,-48.2075638883502,-20.8505334376345,-48.2365330170718,-20.8871246640936,1.66071947743751,1.55587881318151,2016.73553977892,2016.84038044317,NA,other,other
477,248,0.1679861176656,-48.0432888806891,-21.1631243581926,-49.7147563243682,-21.2951063329945,1.66186908891061,1.49388297124501,2016.67354393698,2016.84153005464,ON022703|Brazil|SP|Adolfo|NP|Alouatta|PNH69_CP226|2016-11-04,other,other
477,478,0.1697263633985,-48.0432888806891,-21.1631243581926,-47.8733164529442,-21.1004213319476,1.66360933464351,1.49388297124501,2016.67354393698,2016.84327030038,NA,other,other
681,228,0.2799652944978,-48.9376038167202,-21.2334879650034,-48.8986610110722,-21.1146073388812,1.67006581022212,1.39010051572432,2016.56976148146,2016.84972677596,ON022702|Brazil|SP|Pindorama|NP|Sapajus|PNH65_CP225|2016-11-07,other,other
898,899,0.02344032478302,-43.1566257703133,-19.4307017647876,-43.1242130581878,-19.4475803918886,1.67098327723302,1.64754295245,2016.82720391818,2016.85064424297,NA,other,other
683,688,0.1152533917225,-46.5522584346908,-22.9107724247223,-46.7415452381747,-22.9410801523898,1.6808814943849,1.5656281026624,2016.7452890684,2016.86054246012,NA,other,other
474,244,0.1317996775865,-48.3959989644067,-21.1598415824061,-48.3383523401789,-21.1113129476325,1.69192373371921,1.56012405613271,2016.73978502187,2016.87158469945,MT497522|Brazil|SP|Jaboticabal|NP|Alouatta|PNH504_CP182|2016-11-15,other,SP
846,885,0.3538872215476,-40.6590082000111,-20.2110868690557,-40.7452295557362,-19.9448143307498,1.69276248927782,1.33887526773022,2016.51853623346,2016.87242345501,NA,other,other
852,853,0.05928759818905,-40.6418593401798,-20.1963696224271,-40.5222146045728,-20.2720693678582,1.69280940697238,1.63352180878333,2016.81318277452,2016.87247037271,NA,other,other
673,236,0.2901431572076,-48.1696749794736,-21.0889650923089,-48.2006764530889,-21.1463594260453,1.6946559741565,1.4045128169489,2016.58417378268,2016.87431693989,ON022698|Brazil|SP|Jaboticabal|NP|Alouatta|PNH72_CP218|2016-11-16,other,other
930,465,0.1290183761272,-48.9340572701109,-21.0421956449187,-48.8681174583693,-21.0143543657598,1.69465597415638,1.56563759802918,2016.74529856376,2016.87431693989,ON022288|Brazil|SP|Catanduva|NP|NA|IAL-10|2016-11-16,other,other
