node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,0.1105548980404,-49.088551098861,-21.0605380682103,-49.2101772761155,-21.4900724894175,0.1105548980404,0,2015.42901224305,2015.53956714109,NA,other,other
468,469,0.06736248657911,-49.2101772761155,-21.4900724894175,-49.1402226338796,-21.4723302735723,0.17791738461951,0.1105548980404,2015.53956714109,2015.60692962767,NA,other,other
468,154,0.0850903931571,-49.2101772761155,-21.4900724894175,-50.7243659830889,-15.8809171470521,0.1956452911975,0.1105548980404,2015.53956714109,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
469,622,0.09046945007313,-49.1402226338796,-21.4723302735723,-49.13227701983,-21.6015249288711,0.26838683469264,0.17791738461951,2015.60692962767,2015.69739907774,NA,other,other
467,646,0.6547998513396,-49.088551098861,-21.0605380682103,-48.8561629714067,-21.3314935839799,0.6547998513396,0,2015.42901224305,2016.08381209439,NA,other,other
646,652,0.1107658589548,-48.8561629714067,-21.3314935839799,-48.878502273041,-21.2418824392737,0.7655657102944,0.6547998513396,2016.08381209439,2016.19457795334,NA,other,other
652,655,0.04166204876096,-48.878502273041,-21.2418824392737,-48.8770675163669,-21.2123972713402,0.80722775905536,0.7655657102944,2016.19457795334,2016.2362400021,NA,other,other
646,647,0.2321638792692,-48.8561629714067,-21.3314935839799,-48.8738791572116,-21.3458546373909,0.8869637306088,0.6547998513396,2016.08381209439,2016.31597597366,NA,other,SP
469,470,0.7590975103533,-49.1402226338796,-21.4723302735723,-42.9560690799612,-19.2348917663865,0.93701489497281,0.17791738461951,2015.60692962767,2016.36602713802,NA,other,other
470,471,0.002528767969768,-42.9560690799612,-19.2348917663865,-42.9624393622021,-19.2394239360986,0.939543662942578,0.93701489497281,2016.36602713802,2016.36855590599,NA,other,other
470,508,0.05347652499648,-42.9560690799612,-19.2348917663865,-42.768676650402,-19.215569972099,0.99049141996929,0.93701489497281,2016.36602713802,2016.41950366302,NA,other,other
622,623,0.8017115183438,-49.13227701983,-21.6015249288711,-49.1013862714174,-21.399272924634,1.07009835303644,0.26838683469264,2015.69739907774,2016.49911059609,NA,other,other
622,628,0.8439844995729,-49.13227701983,-21.6015249288711,-44.9020164168648,-20.6021528067096,1.11237133426554,0.26838683469264,2015.69739907774,2016.54138357731,NA,other,other
471,472,0.174670712472,-42.9624393622021,-19.2394239360986,-42.603419870107,-19.8209641134185,1.11421437541458,0.939543662942578,2016.36855590599,2016.54322661846,NA,other,other
655,725,0.3101923714791,-48.8770675163669,-21.2123972713402,-48.2884233070795,-21.1238785348623,1.11742013053446,0.80722775905536,2016.2362400021,2016.54643237358,NA,other,other
508,531,0.1469141616845,-42.768676650402,-19.215569972099,-40.5378168776982,-20.1887080024739,1.13740558165379,0.99049141996929,2016.41950366302,2016.5664178247,NA,other,other
628,629,0.04821511739951,-44.9020164168648,-20.6021528067096,-44.9231837073654,-20.5914431473832,1.16058645166505,1.11237133426554,2016.54138357731,2016.58959869471,NA,other,other
655,656,0.3577243725288,-48.8770675163669,-21.2123972713402,-48.9216472924241,-21.2293059222526,1.16495213158416,0.80722775905536,2016.2362400021,2016.59396437463,NA,other,other
725,726,0.0506360992177,-48.2884233070795,-21.1238785348623,-48.275911842997,-21.1346469760693,1.16805622975216,1.11742013053446,2016.54643237358,2016.5970684728,NA,other,other
472,473,0.08201995429842,-42.603419870107,-19.8209641134185,-42.705702631929,-19.7821719616487,1.196234329713,1.11421437541458,2016.54322661846,2016.62524657276,NA,other,MG
726,727,0.05371530640241,-48.275911842997,-21.1346469760693,-48.2235884580995,-21.1129050805985,1.22177153615457,1.16805622975216,2016.5970684728,2016.6507837792,NA,other,other
472,480,0.1106606775052,-42.603419870107,-19.8209641134185,-42.6932429426157,-19.7021670026936,1.22487505291978,1.11421437541458,2016.54322661846,2016.65388729597,NA,other,other
623,624,0.1697223975106,-49.1013862714174,-21.399272924634,-48.9417992831725,-21.0973817810092,1.23982075054704,1.07009835303644,2016.49911059609,2016.6688329936,NA,other,other
727,728,0.0455118218203,-48.2235884580995,-21.1129050805985,-48.793697750671,-20.9535836531854,1.26728335797487,1.22177153615457,2016.6507837792,2016.69629560102,NA,other,other
656,724,0.1075216192519,-48.9216472924241,-21.2293059222526,-49.0515492892265,-21.0514783264038,1.27247375083606,1.16495213158416,2016.59396437463,2016.70148599389,NA,other,other
725,738,0.1559333432619,-48.2884233070795,-21.1238785348623,-48.3622248733327,-21.2155174639712,1.27335347379636,1.11742013053446,2016.54643237358,2016.70236571685,NA,other,other
531,580,0.1453539768986,-40.5378168776982,-20.1887080024739,-40.3678815970462,-20.1047725002551,1.28275955855239,1.13740558165379,2016.5664178247,2016.7117718016,NA,other,other
531,532,0.152332356804,-40.5378168776982,-20.1887080024739,-40.7599825654356,-20.2597736813647,1.28973793845779,1.13740558165379,2016.5664178247,2016.71875018151,NA,other,other
728,729,0.02799811978963,-48.793697750671,-20.9535836531854,-48.8340677737084,-21.0208146477923,1.2952814777645,1.26728335797487,2016.69629560102,2016.72429372081,NA,other,other
738,739,0.02432460008843,-48.3622248733327,-21.2155174639712,-48.3066461394863,-21.1576183068115,1.29767807388479,1.27335347379636,2016.70236571685,2016.72669031693,NA,other,other
739,743,0.003268832502463,-48.3066461394863,-21.1576183068115,-48.3101091010572,-21.1687909608494,1.30094690638725,1.29767807388479,2016.72669031693,2016.72995914944,NA,other,other
480,482,0.07818063648099,-42.6932429426157,-19.7021670026936,-42.5759631558517,-19.8322856910171,1.30305568940077,1.22487505291978,2016.65388729597,2016.73206793245,NA,other,other
532,533,0.03333995962837,-40.7599825654356,-20.2597736813647,-40.6983386926077,-20.2777821667338,1.32307789808616,1.28973793845779,2016.71875018151,2016.75209014114,NA,other,other
482,483,0.03877350401679,-42.5759631558517,-19.8322856910171,-42.5903746116023,-19.7822237907689,1.34182919341756,1.30305568940077,2016.73206793245,2016.77084143647,NA,other,other
