node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startClade,endClade
467,468,1.006183297707,-45.8959661424226,-20.2676898108342,-45.921535756984,-20.0958321908668,1.006183297707,0,2014.33578870022,2015.34197199793,NA,other,other
467,755,0.9508905329847,-45.8959661424226,-20.2676898108342,-45.3820735800497,-20.0575780592277,0.9508905329847,0,2014.33578870022,2015.2866792332,NA,other,other
468,154,0.282685536321,-45.921535756984,-20.0958321908668,-50.7243659830889,-15.8809171470521,1.288868834028,1.006183297707,2015.34197199793,2015.62465753425,MK333804|Brazil|GO|NovoBrasil|NP|Sapajus|NA|2015-08-17,other,other
755,756,0.4717623352318,-45.3820735800497,-20.0575780592277,-45.3507669801582,-19.9422981808983,1.4226528682165,0.9508905329847,2015.2866792332,2015.75844156844,NA,other,other
755,780,0.9146475343931,-45.3820735800497,-20.0575780592277,-42.6635053318066,-19.9074368513223,1.8655380673778,0.9508905329847,2015.2866792332,2016.2013267676,NA,other,other
780,827,0.02018371580323,-42.6635053318066,-19.9074368513223,-42.6430753680538,-19.902085167581,1.88572178318103,1.8655380673778,2016.2013267676,2016.2215104834,NA,other,other
468,469,0.9001205978807,-45.921535756984,-20.0958321908668,-46.1629742273295,-20.3966754070757,1.9063038955877,1.006183297707,2015.34197199793,2016.24209259581,NA,other,other
469,475,0.07421427604749,-46.1629742273295,-20.3966754070757,-48.0218972878539,-21.1099680569298,1.98051817163519,1.9063038955877,2016.24209259581,2016.31630687185,NA,other,other
475,478,0.05119088835029,-48.0218972878539,-21.1099680569298,-48.3205093534503,-21.1304943976715,2.03170905998548,1.98051817163519,2016.31630687185,2016.3674977602,NA,other,other
478,686,0.01820180438238,-48.3205093534503,-21.1304943976715,-48.9738222378738,-21.196277074175,2.04991086436786,2.03170905998548,2016.3674977602,2016.38569956459,NA,other,other
780,781,0.1970179570345,-42.6635053318066,-19.9074368513223,-42.722936186147,-19.9183201546291,2.0625560244123,1.8655380673778,2016.2013267676,2016.39834472463,NA,other,other
756,757,0.6474966763631,-45.3507669801582,-19.9422981808983,-49.2854701431665,-21.005050923697,2.0701495445796,1.4226528682165,2015.75844156844,2016.4059382448,NA,other,other
469,470,0.2114846871428,-46.1629742273295,-20.3966754070757,-46.2086454933752,-20.4130828210153,2.1177885827305,1.9063038955877,2016.24209259581,2016.45357728295,NA,other,SP
781,782,0.0789122637541,-42.722936186147,-19.9183201546291,-42.7685196351202,-19.8896582381275,2.1414682881664,2.0625560244123,2016.39834472463,2016.47725698839,NA,other,other
478,479,0.1157275269112,-48.3205093534503,-21.1304943976715,-48.3318647499655,-21.1017655826095,2.14743658689668,2.03170905998548,2016.3674977602,2016.48322528712,NA,other,other
782,783,0.03730274826985,-42.7685196351202,-19.8896582381275,-42.7914767005946,-19.9284564946267,2.17877103643625,2.1414682881664,2016.47725698839,2016.51455973666,NA,other,other
686,688,0.1323101594156,-48.9738222378738,-21.196277074175,-48.9839020500376,-21.1530215764413,2.18222102378346,2.04991086436786,2016.38569956459,2016.518009724,NA,other,other
479,679,0.04657292572586,-48.3318647499655,-21.1017655826095,-48.3698234445174,-21.0865628766695,2.19400951262254,2.14743658689668,2016.48322528712,2016.52979821284,NA,other,other
827,841,0.3520025269616,-42.6430753680538,-19.902085167581,-40.6770421717508,-20.1678862614715,2.23772431014263,1.88572178318103,2016.2215104834,2016.57351301036,NA,other,other
756,762,0.8231091774598,-45.3507669801582,-19.9422981808983,-44.7613528059533,-20.3459521159591,2.2457620456763,1.4226528682165,2015.75844156844,2016.5815507459,NA,other,other
841,842,0.03432388590519,-40.6770421717508,-20.1678862614715,-40.6142224574833,-20.1203943987857,2.27204819604782,2.23772431014263,2016.57351301036,2016.60783689627,NA,other,other
679,680,0.08325722939696,-48.3698234445174,-21.0865628766695,-48.5031034973497,-21.1412619883639,2.2772667420195,2.19400951262254,2016.52979821284,2016.61305544224,NA,other,other
470,471,0.1753070688782,-46.2086454933752,-20.4130828210153,-46.2929927063203,-20.4489120462853,2.2930956516087,2.1177885827305,2016.45357728295,2016.62888435183,NA,SP,SP
783,787,0.1164566703832,-42.7914767005946,-19.9284564946267,-42.6876376107926,-19.8812433321971,2.29522770681945,2.17877103643625,2016.51455973666,2016.63101640704,NA,other,other
680,681,0.02006803114123,-48.5031034973497,-21.1412619883639,-48.4927731515454,-21.1317352212637,2.29733477316073,2.2772667420195,2016.61305544224,2016.63312347338,NA,other,other
686,687,0.2484454790667,-48.9738222378738,-21.196277074175,-48.9522861232186,-21.1607903258262,2.29835634343456,2.04991086436786,2016.38569956459,2016.63414504365,NA,other,other
679,683,0.1068842212098,-48.3698234445174,-21.0865628766695,-48.3511898776824,-21.3930008800019,2.30089373383234,2.19400951262254,2016.52979821284,2016.63668243405,NA,other,other
827,828,0.4158403814011,-42.6430753680538,-19.902085167581,-43.027180406845,-19.2393982958042,2.30156216458213,1.88572178318103,2016.2215104834,2016.6373508648,NA,other,other
479,480,0.1558747998136,-48.3318647499655,-21.1017655826095,-48.1415455713033,-20.9735981913274,2.30331138671028,2.14743658689668,2016.48322528712,2016.63910008693,NA,other,other
841,888,0.07017403694097,-40.6770421717508,-20.1678862614715,-40.6500596071165,-20.1321487274081,2.3078983470836,2.23772431014263,2016.57351301036,2016.6436870473,NA,other,other
757,758,0.2384362915218,-49.2854701431665,-21.005050923697,-48.979832010077,-21.0934997184152,2.3085858361014,2.0701495445796,2016.4059382448,2016.64437453632,NA,other,other
480,481,0.006366997324638,-48.1415455713033,-20.9735981913274,-48.1228135172875,-20.954244600215,2.30967838403492,2.30331138671028,2016.63910008693,2016.64546708425,NA,other,other
681,682,0.01425793055241,-48.4927731515454,-21.1317352212637,-48.5105900828575,-21.1278241643076,2.31159270371314,2.29733477316073,2016.63312347338,2016.64738140393,NA,other,other
787,788,0.02039637232719,-42.6876376107926,-19.8812433321971,-42.5958096107996,-19.9454210672306,2.31562407914664,2.29522770681945,2016.63101640704,2016.65141277937,NA,other,other
688,689,0.153736978217,-48.9839020500376,-21.1530215764413,-46.4678567026045,-22.790622577701,2.33595800200046,2.18222102378346,2016.518009724,2016.67174670222,NA,other,other
758,760,0.0382028527677,-48.979832010077,-21.0934997184152,-48.9089528883412,-21.051344344188,2.3467886888691,2.3085858361014,2016.64437453632,2016.68257738909,NA,other,other
762,764,0.1034653048269,-44.7613528059533,-20.3459521159591,-44.7159607184345,-20.5954854284071,2.3492273505032,2.2457620456763,2016.5815507459,2016.68501605072,NA,other,other
481,483,0.04715384477138,-48.1228135172875,-20.954244600215,-46.4023577211921,-22.6008754544689,2.3568322288063,2.30967838403492,2016.64546708425,2016.69262092903,NA,other,other
828,839,0.06146608518376,-43.027180406845,-19.2393982958042,-43.1895466865619,-18.0980911610021,2.36302824976589,2.30156216458213,2016.6373508648,2016.69881694998,NA,other,MG
475,476,0.3833033127375,-48.0218972878539,-21.1099680569298,-47.7477080135219,-21.2532870907212,2.36382148437269,1.98051817163519,2016.31630687185,2016.69961018459,NA,other,other
783,784,0.2003613900871,-42.7914767005946,-19.9284564946267,-42.7574131816339,-19.9445599453002,2.37913242652335,2.17877103643625,2016.51455973666,2016.71492112674,NA,other,MG
788,789,0.06821144136632,-42.5958096107996,-19.9454210672306,-42.5401622903996,-19.9455237668366,2.38383552051296,2.31562407914664,2016.65141277937,2016.71962422073,NA,other,other
483,484,0.03620580742627,-46.4023577211921,-22.6008754544689,-46.4020366255389,-22.6193986517739,2.39303803623257,2.3568322288063,2016.69262092903,2016.72882673645,NA,other,other
480,676,0.09020924169717,-48.1415455713033,-20.9735981913274,-47.9867534855567,-21.1019172365224,2.39352062840745,2.30331138671028,2016.63910008693,2016.72930932863,NA,other,other
787,820,0.1008967687809,-42.6876376107926,-19.8812433321971,-42.7804840445126,-19.9833596587185,2.39612447560035,2.29522770681945,2016.63101640704,2016.73191317582,NA,other,MG
820,821,0.0169853314534,-42.7804840445126,-19.9833596587185,-42.7699994856628,-19.9456260749588,2.41310980705375,2.39612447560035,2016.73191317582,2016.74889850727,NA,MG,MG
842,885,0.1643577685354,-40.6142224574833,-20.1203943987857,-40.9449657268009,-20.2770196073892,2.43640596458322,2.27204819604782,2016.60783689627,2016.7721946648,NA,other,other
757,466,0.3672857989182,-49.2854701431665,-21.005050923697,-49.4377811887808,-21.0054780975887,2.4374353434978,2.0701495445796,2016.4059382448,2016.77322404372,MT497520|Brazil|SP|Potirendaba|NP|Sapajus|PNH106_CP224|2016-10-10,other,other
888,889,0.1305383383789,-40.6500596071165,-20.1321487274081,-40.7382135445378,-20.1383025513967,2.4384366854625,2.3078983470836,2016.6436870473,2016.77422538568,NA,other,other
782,822,0.2974523065618,-42.7685196351202,-19.8896582381275,-42.5864804710439,-19.9247067641702,2.4389205947282,2.1414682881664,2016.47725698839,2016.77470929495,NA,other,MG
484,485,0.0483514918328,-46.4020366255389,-22.6193986517739,-46.4763453926117,-22.7178830536395,2.44138952806537,2.39303803623257,2016.72882673645,2016.77717822828,NA,other,other
682,243,0.1340393610956,-48.5105900828575,-21.1278241643076,-48.8751233860343,-21.1557291704222,2.44563206480874,2.31159270371314,2016.64738140393,2016.78142076503,MT497521|Brazil|SP|Pindorama|NP|Alouatta|PNH12_CP159|2016-10-13,other,SP
676,677,0.06173584303201,-47.9867534855567,-21.1019172365224,-47.9997969370594,-21.1526318732302,2.45525647143946,2.39352062840745,2016.72930932863,2016.79104517166,NA,other,other
481,482,0.1458809427787,-48.1228135172875,-20.954244600215,-48.0853546496844,-20.9608507371061,2.45555932681362,2.30967838403492,2016.64546708425,2016.79134802703,NA,other,other
476,477,0.09787218870185,-47.7477080135219,-21.2532870907212,-47.8011502701237,-21.2064582235434,2.46169367307454,2.36382148437269,2016.69961018459,2016.79748237329,NA,other,other
888,926,0.1553748518478,-40.6500596071165,-20.1321487274081,-40.6885536278348,-20.3727648186206,2.4632731989314,2.3078983470836,2016.6436870473,2016.79906189915,NA,other,other
689,750,0.1352532048386,-46.4678567026045,-22.790622577701,-46.1695893036246,-22.2512964350901,2.47121120683906,2.33595800200046,2016.67174670222,2016.80699990706,NA,other,other
762,763,0.2289254662337,-44.7613528059533,-20.3459521159591,-44.7902378363503,-20.3833505748066,2.47468751191,2.2457620456763,2016.5815507459,2016.81047621213,NA,other,other
760,761,0.1374802905269,-48.9089528883412,-21.051344344188,-48.9786695053753,-21.1652536734027,2.484268979396,2.3467886888691,2016.68257738909,2016.82005767962,NA,other,other
789,800,0.1025639533701,-42.5401622903996,-19.9455237668366,-42.6373963526346,-19.9477069387682,2.48639947388306,2.38383552051296,2016.71962422073,2016.8221881741,NA,other,other
842,843,0.2147375771643,-40.6142224574833,-20.1203943987857,-40.5757961127283,-20.1574130561987,2.48678577321212,2.27204819604782,2016.60783689627,2016.82257447343,NA,other,other
843,848,0.003997499654821,-40.5757961127283,-20.1574130561987,-40.5883205439745,-20.1660056503591,2.49078327286694,2.48678577321212,2016.82257447343,2016.82657197309,NA,other,other
750,754,0.02248949731566,-46.1695893036246,-22.2512964350901,-46.1895908414968,-22.224929012086,2.49370070415472,2.47121120683906,2016.80699990706,2016.82948940437,NA,other,other
476,440,0.1391876296165,-47.7477080135219,-21.2532870907212,-47.7202726774561,-21.2102160253538,2.50300911398919,2.36382148437269,2016.69961018459,2016.83879781421,ON022301|Brazil|SP|RibeiraoPreto|MO|NA|IAL-2|2016-11-03,other,other
477,441,0.04131544091461,-47.8011502701237,-21.2064582235434,-47.8038597608459,-21.2776928313603,2.50300911398915,2.46169367307454,2016.79748237329,2016.83879781421,ON022302|Brazil|SP|RibeiraoPreto|MO|NA|IAL-3|2016-11-03,other,other
477,439,0.04131544091461,-47.8011502701237,-21.2064582235434,-47.8523850887449,-21.1646578265169,2.50300911398915,2.46169367307454,2016.79748237329,2016.83879781421,ON022300|Brazil|SP|RibeiraoPreto|MO|NA|IAL-1|2016-11-03,other,other
482,248,0.05018202761258,-48.0853546496844,-20.9608507371061,-49.7147563243682,-21.2951063329945,2.5057413544262,2.45555932681362,2016.79134802703,2016.84153005465,ON022703|Brazil|SP|Adolfo|NP|Alouatta|PNH69_CP226|2016-11-04,other,other
688,228,0.3317170519542,-48.9839020500376,-21.1530215764413,-48.8986610110722,-21.1146073388812,2.51393807573766,2.18222102378346,2016.518009724,2016.84972677596,ON022702|Brazil|SP|Pindorama|NP|Sapajus|PNH65_CP225|2016-11-07,other,other
677,678,0.06349123329408,-47.9997969370594,-21.1526318732302,-47.8128776207436,-21.3307383564075,2.51874770473354,2.45525647143946,2016.79104517166,2016.85453640495,NA,other,other
758,759,0.2109226400613,-48.979832010077,-21.0934997184152,-49.0458250444704,-21.101552161686,2.5195084761627,2.3085858361014,2016.64437453632,2016.85529717638,NA,other,other
839,840,0.1579705900354,-43.1895466865619,-18.0980911610021,-43.0993614698407,-18.1839572955065,2.52099883980129,2.36302824976589,2016.69881694998,2016.85678754002,NA,MG,MG
483,672,0.1658972032246,-46.4023577211921,-22.6008754544689,-46.177490973295,-22.7362978080701,2.5227294320309,2.3568322288063,2016.69262092903,2016.85851813225,NA,other,other
926,927,0.06063326615166,-40.6885536278348,-20.3727648186206,-40.7143725886586,-20.3508585618509,2.52390646508306,2.4632731989314,2016.79906189915,2016.8596951653,NA,other,other
885,887,0.09007815007279,-40.9449657268009,-20.2770196073892,-40.8993255484519,-20.2901083943393,2.52648411465601,2.43640596458322,2016.7721946648,2016.86227281488,NA,other,MG
926,931,0.06897032972741,-40.6885536278348,-20.3727648186206,-40.7124345643054,-20.263163397742,2.53224352865881,2.4632731989314,2016.79906189915,2016.86803222888,NA,other,other
889,890,0.09731494304007,-40.7382135445378,-20.1383025513967,-40.7936001075921,-20.0813248247031,2.53575162850257,2.4384366854625,2016.77422538568,2016.87154032872,NA,other,other
676,244,0.1422753708274,-47.9867534855567,-21.1019172365224,-48.3383523401789,-21.1113129476325,2.53579599923485,2.39352062840745,2016.72930932863,2016.87158469945,MT497522|Brazil|SP|Jaboticabal|NP|Alouatta|PNH504_CP182|2016-11-15,other,SP
485,486,0.09595917038337,-46.4763453926117,-22.7178830536395,-46.6715998917195,-22.7273102469357,2.53734869844874,2.44138952806537,2016.77717822828,2016.87313739867,NA,other,other
680,236,0.2612614976525,-48.5031034973497,-21.1412619883639,-48.2006764530889,-21.1463594260453,2.538528239672,2.2772667420195,2016.61305544224,2016.87431693989,ON022698|Brazil|SP|Jaboticabal|NP|Alouatta|PNH72_CP218|2016-11-16,other,other
760,465,0.1917395508035,-48.9089528883412,-21.051344344188,-48.8681174583693,-21.0143543657598,2.5385282396726,2.3467886888691,2016.68257738909,2016.87431693989,ON022288|Brazil|SP|Catanduva|NP|NA|IAL-10|2016-11-16,other,other
761,464,0.05425926027664,-48.9786695053753,-21.1652536734027,-48.8660009928669,-21.0737100541046,2.53852823967264,2.484268979396,2016.82005767962,2016.87431693989,MT497523|Brazil|SP|Catanduva|NP|Alouatta|PNH94_CP227|2016-11-16,other,other
